x y lat lon sand clay color fractional coverage of grid by vegetation class (columns: 18 IGBP classes, sum to 1.0 per cell) -- ParFlow-CLM v3.15 (2026)
CLASSIC 2-LINE HEADER: drv_readvegtf skips exactly two lines; do NOT add banner comments here (they get read as data and crash CLM init)
31 21 38.875746 -106.750577 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 21 38.876869 -106.738782 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 22 38.850602 -107.105738 0.43 0.14 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 22 38.851766 -107.093954 0.44 0.16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 22 38.852928 -107.082169 0.43 0.18 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 22 38.854089 -107.070384 0.43 0.18 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 22 38.855249 -107.058598 0.43 0.17 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 22 38.856407 -107.046812 0.43 0.12 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 22 38.857564 -107.035026 0.43 0.10 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 22 38.858720 -107.023239 0.43 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 22 38.859874 -107.011452 0.42 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 22 38.861027 -106.999664 0.42 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 22 38.862179 -106.987876 0.42 0.14 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 22 38.863329 -106.976087 0.41 0.12 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
13 22 38.864478 -106.964298 0.43 0.16 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
14 22 38.865626 -106.952509 0.50 0.14 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15 22 38.866772 -106.940719 0.53 0.16 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 22 38.867917 -106.928928 0.66 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 22 38.869060 -106.917137 0.66 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 22 38.870203 -106.905346 0.66 0.11 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
19 22 38.871343 -106.893554 0.66 0.08 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 22 38.872483 -106.881762 0.60 0.17 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 22 38.873621 -106.869970 0.60 0.17 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 22 38.874758 -106.858177 0.50 0.19 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 22 38.875893 -106.846384 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 22 38.877027 -106.834590 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 22 38.878160 -106.822795 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 22 38.879292 -106.811001 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 22 38.880422 -106.799206 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 22 38.881550 -106.787410 0.69 0.08 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 22 38.882678 -106.775614 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 22 38.883804 -106.763818 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 22 38.884928 -106.752021 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 22 38.886052 -106.740224 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 23 38.859779 -107.107233 0.42 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 23 38.860943 -107.095448 0.44 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 23 38.862106 -107.083661 0.44 0.17 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 23 38.863267 -107.071874 0.46 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 23 38.864427 -107.060087 0.43 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 23 38.865585 -107.048299 0.46 0.15 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 23 38.866743 -107.036511 0.46 0.14 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 23 38.867899 -107.024722 0.47 0.11 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 23 38.869053 -107.012933 0.45 0.16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 23 38.870206 -107.001144 0.43 0.13 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 23 38.871358 -106.989354 0.44 0.16 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 23 38.872509 -106.977564 0.44 0.16 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
13 23 38.873658 -106.965773 0.48 0.15 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
14 23 38.874805 -106.953982 0.52 0.17 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 23 38.875952 -106.942190 0.63 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 23 38.877097 -106.930398 0.66 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 23 38.878241 -106.918605 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 23 38.879383 -106.906813 0.66 0.11 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
19 23 38.880524 -106.895019 0.64 0.06 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 23 38.881664 -106.883225 0.66 0.10 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 23 38.882802 -106.871431 0.54 0.15 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 23 38.883939 -106.859636 0.38 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 23 38.885075 -106.847841 0.40 0.22 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 23 38.886209 -106.836046 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 23 38.887342 -106.824250 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 23 38.888474 -106.812453 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 23 38.889604 -106.800657 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 23 38.890733 -106.788859 0.59 0.14 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 23 38.891860 -106.777062 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 23 38.892987 -106.765264 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 23 38.894111 -106.753465 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 23 38.895235 -106.741666 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 24 38.868957 -107.108729 0.42 0.20 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 24 38.870121 -107.096942 0.42 0.20 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 24 38.871283 -107.085154 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 24 38.872445 -107.073365 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 24 38.873605 -107.061576 0.43 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 24 38.874764 -107.049787 0.43 0.17 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 24 38.875921 -107.037997 0.43 0.17 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 24 38.877077 -107.026206 0.44 0.16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 24 38.878232 -107.014416 0.48 0.14 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 24 38.879385 -107.002624 0.44 0.16 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 24 38.880537 -106.990833 0.44 0.16 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
12 24 38.881688 -106.979041 0.61 0.15 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
13 24 38.882837 -106.967248 0.63 0.08 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
14 24 38.883985 -106.955455 0.66 0.11 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 24 38.885132 -106.943662 0.43 0.10 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 24 38.886277 -106.931868 0.43 0.10 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 24 38.887421 -106.920074 0.66 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 24 38.888564 -106.908279 0.66 0.13 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
19 24 38.889705 -106.896484 0.63 0.11 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
20 24 38.890845 -106.884689 0.66 0.15 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 24 38.891983 -106.872893 0.46 0.20 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 24 38.893121 -106.861096 0.40 0.23 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 24 38.894256 -106.849300 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 24 38.895391 -106.837502 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 24 38.896524 -106.825705 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 24 38.897656 -106.813907 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 24 38.898786 -106.802108 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 24 38.899915 -106.790309 0.55 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
29 24 38.901043 -106.778510 0.54 0.17 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
30 24 38.902169 -106.766710 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
31 24 38.903294 -106.754910 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 24 38.904418 -106.743109 0.67 0.09 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 25 38.878134 -107.110226 0.44 0.17 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 25 38.879298 -107.098436 0.41 0.21 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 25 38.880461 -107.086646 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 25 38.881623 -107.074856 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 25 38.882783 -107.063066 0.43 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 25 38.883942 -107.051274 0.43 0.15 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 25 38.885100 -107.039483 0.47 0.12 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 25 38.886256 -107.027691 0.53 0.11 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 25 38.887411 -107.015898 0.45 0.18 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 25 38.888565 -107.004105 0.43 0.14 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 25 38.889717 -106.992312 0.44 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
12 25 38.890868 -106.980518 0.60 0.08 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
13 25 38.892017 -106.968724 0.65 0.05 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
14 25 38.893165 -106.956930 0.66 0.13 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 25 38.894312 -106.945134 0.66 0.15 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
16 25 38.895458 -106.933339 0.16 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 25 38.896602 -106.921543 0.66 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 25 38.897745 -106.909747 0.66 0.15 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
19 25 38.898886 -106.897950 0.63 0.11 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 25 38.900026 -106.886153 0.66 0.07 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
21 25 38.901165 -106.874355 0.52 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 25 38.902302 -106.862557 0.43 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 25 38.903438 -106.850758 0.43 0.19 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 25 38.904573 -106.838959 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 25 38.905706 -106.827160 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 25 38.906838 -106.815360 0.20 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 25 38.907969 -106.803560 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 25 38.909098 -106.791759 0.65 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
29 25 38.910226 -106.779958 0.40 0.23 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
30 25 38.911353 -106.768157 0.67 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 25 38.912478 -106.756355 0.67 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 25 38.913602 -106.744552 0.20 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 26 38.887312 -107.111722 0.41 0.18 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 26 38.888476 -107.099931 0.41 0.21 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 26 38.889640 -107.088140 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 26 38.890801 -107.076348 0.42 0.15 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 26 38.891962 -107.064555 0.42 0.08 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 26 38.893121 -107.052763 0.45 0.08 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 26 38.894279 -107.040969 0.46 0.08 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 26 38.895435 -107.029176 0.48 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 26 38.896590 -107.017381 0.65 0.11 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 26 38.897744 -107.005587 0.44 0.15 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
11 26 38.898897 -106.993792 0.33 0.18 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 26 38.900048 -106.981996 0.65 0.11 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
13 26 38.901197 -106.970200 0.53 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 26 38.902346 -106.958404 0.66 0.11 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 26 38.903493 -106.946607 0.66 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
16 26 38.904638 -106.934810 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 26 38.905783 -106.923012 0.65 0.15 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
18 26 38.906926 -106.911214 0.63 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 26 38.908067 -106.899416 0.67 0.10 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 26 38.909207 -106.887617 0.66 0.07 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
21 26 38.910346 -106.875818 0.56 0.16 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 26 38.911484 -106.864018 0.63 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 26 38.912620 -106.852217 0.40 0.23 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 26 38.913755 -106.840417 0.43 0.19 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 26 38.914889 -106.828616 0.42 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 26 38.916021 -106.816814 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 26 38.917151 -106.805012 0.15 0.04 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 26 38.918281 -106.793210 0.59 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 26 38.919409 -106.781407 0.41 0.21 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
30 26 38.920536 -106.769604 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 26 38.921661 -106.757800 0.67 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 26 38.922785 -106.745996 0.20 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 27 38.896490 -107.113220 0.42 0.15 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 27 38.897654 -107.101427 0.41 0.21 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 27 38.898818 -107.089634 0.42 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4 27 38.899980 -107.077840 0.42 0.07 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 27 38.901141 -107.066046 0.41 0.19 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 27 38.902300 -107.054251 0.49 0.13 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 27 38.903458 -107.042456 0.50 0.11 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 27 38.904615 -107.030661 0.50 0.11 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 27 38.905770 -107.018865 0.33 0.11 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
10 27 38.906924 -107.007069 0.26 0.20 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 27 38.908076 -106.995272 0.29 0.20 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 27 38.909228 -106.983475 0.63 0.07 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
13 27 38.910378 -106.971677 0.30 0.23 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 27 38.911526 -106.959879 0.65 0.07 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15 27 38.912673 -106.948081 0.66 0.11 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 27 38.913819 -106.936282 0.66 0.15 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
17 27 38.914964 -106.924482 0.63 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 27 38.916107 -106.912682 0.62 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 27 38.917249 -106.900882 0.44 0.22 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 27 38.918389 -106.889082 0.58 0.14 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 27 38.919528 -106.877280 0.47 0.20 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 27 38.920666 -106.865479 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 27 38.921802 -106.853677 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 27 38.922937 -106.841875 0.41 0.22 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 27 38.924071 -106.830072 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 27 38.925203 -106.818269 0.39 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 27 38.926334 -106.806465 0.15 0.04 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 27 38.927464 -106.794661 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 27 38.928592 -106.782856 0.43 0.19 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
30 27 38.929719 -106.771051 0.42 0.20 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
31 27 38.930845 -106.759246 0.19 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 27 38.931969 -106.747440 0.20 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 28 38.905668 -107.114717 0.42 0.10 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 28 38.906833 -107.102923 0.41 0.17 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3 28 38.907996 -107.091128 0.41 0.16 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4 28 38.909158 -107.079332 0.43 0.17 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 28 38.910319 -107.067537 0.48 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 28 38.911479 -107.055740 0.50 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 28 38.912637 -107.043944 0.47 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 28 38.913794 -107.032146 0.47 0.15 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 28 38.914949 -107.020349 0.41 0.15 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 28 38.916104 -107.008551 0.33 0.20 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 28 38.917256 -106.996752 0.55 0.10 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
12 28 38.918408 -106.984954 0.66 0.13 5 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
13 28 38.919558 -106.973154 0.52 0.19 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 28 38.920707 -106.961354 0.51 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 28 38.921854 -106.949554 0.66 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
16 28 38.923000 -106.937754 0.65 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 28 38.924145 -106.925953 0.66 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 28 38.925288 -106.914151 0.48 0.21 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 28 38.926430 -106.902349 0.39 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 28 38.927571 -106.890547 0.63 0.13 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 28 38.928710 -106.878744 0.52 0.18 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 28 38.929848 -106.866941 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 28 38.930984 -106.855137 0.20 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 28 38.932120 -106.843333 0.43 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 28 38.933254 -106.831528 0.19 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 28 38.934386 -106.819723 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 28 38.935517 -106.807918 0.15 0.04 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 28 38.936647 -106.796112 0.45 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 28 38.937776 -106.784306 0.27 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
30 28 38.938903 -106.772499 0.43 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 28 38.940028 -106.760692 0.51 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 28 38.941153 -106.748885 0.27 0.18 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1 29 38.914846 -107.116215 0.42 0.03 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
